Unique_ID,Category,Review_text,Date,Email
149346,mobile,Over all good product but slightly heating problem during charging I love this mobile overall.,8-Jan-25,spkincident@gmail.com
159722,mobile,This is good. Supports 18w fast charging. Highly recommended. Takes 8 to 9 hours for full charging with 15w adapter.,11-Mar-25,spkincident@gmail.com
164061,mobile,"Very nice and under this price range under 35000 , I just bought it for showing off the half eaten apple logoðŸ˜…ðŸ˜…ðŸ˜…",5-Oct-24,spkincident@gmail.com
149510,mobile accessories,"Overall best phone I have ever used in this segement. Most importantly I'm impressed by the screen resolution, screen size and proud quality.",4-May-24,spkincident@gmail.com
160969,mobile,Too good but only down side no type c.,21-Aug-24,spkincident@gmail.com
116629,mobile,"Best Phone everything is good, display is good,perfect camera but theres a difference in portrait camera between mia1 and mia2 . and about battery does not last for long it drains when you use it for long time.Rater than that everything is perfect.",11-Apr-25,spkincident@gmail.com
164360,smartTv,Very nice product. Love the quality and featured,8-Feb-25,spkincident@gmail.com
140430,mobile accessories,Its amazing ðŸŽ‰,27-Jul-24,spkincident@gmail.com
150481,smartTv,"Phone is gd, Durable and precise.",15-Aug-24,spkincident@gmail.com
132693,mobile accessories,"Guys don't waste money on buy iPhones...iPhone company do very smart business with people. Don't buy iPhone unless you are living in United States since iPhone customer service their after sales suck in India. I purchased this XR for the initial price of 76600, I went on a trip and some water spilled the phone stopped working, the screen went blank. I took it to the service center and they say by looking at the screw of the phone that someone already tried to open the screw and it won't be covered under warranty and they were not even willing to open the phone and check...so my 70k product is lying at home with me still paying my emi's. It was the greatest mistake I have done and I have learnt my lesson and I don't want people to suffer like me. I have not much complaints on the product quality. But what is more important is that after sales service of the product. So I urge everyone not to waste money on this product. You get phones with better features than iPhone and at cheaper price. Be smart.",31-Dec-24,spkincident@gmail.com
139134,mobile accessories,It work very awesome.. Just a drawback is that it has a hybrid slot.. Bt otherwiae at this price it is awesome,7-Aug-24,spkincident@gmail.com
151462,mobile,Poor quality with NO battery life,12-Aug-24,spkincident@gmail.com
136151,mobile,I love it,4-May-25,spkincident@gmail.com
166805,mobile,"Writing this review after a week of continuous use. Superb, fast & responsive phone with user friendly features. Not a game addict hance cant comment on that but gives a professional look &good for business use. Camers quality is good as well. Initially faced some network issue but later it turned out to be problem of Idea. It sucks. Switched tk Airtel &the phone is skyrocketing the internet speed &clarity of calls. Cant ask more than this at the price being offered. Kudos Samsung!",17-Feb-25,spkincident@gmail.com
121489,smartTv,Every thing is gud but product is not gud 3 month back i buy that speaker now it's not working brand new JBL flip 4 speaker is dead,12-Jul-24,spkincident@gmail.com
155875,mobile accessories,Super quality phn,14-Jul-24,spkincident@gmail.com
159942,mobile accessories,"This is the best budget headphone under RS 500 I have ever bought. Though the bass is not so good, its okay for a headphone in this range. The mic quality is really amaging and also the noise cancellation!",24-Sep-24,spkincident@gmail.com
136121,mobile accessories,I looking for some new launched for more than three months and sudden news flashed in the smartprix website that i often surfed for the new launches and got the details about SAMSUNG GALAXY M30s. I have some doubt in early mode for the budget product of SAMSUNG but after reviewing all the specification given and will make trust on BRAND it works after all. Product is amazing after using the more than 2 days as per the mine personal experiences.,23-Nov-24,spkincident@gmail.com
148816,refrigerator,One of the best options.,4-Aug-24,spkincident@gmail.com
136473,mobile,I personally like Apple product. But my charger is not as good as it shout be like an apple product. After a moth of using my charger stopped working. So donâ€™t know whom to blame Amazon or AppleðŸ˜’. But otherwise itâ€™s an awesome product. I am loving itðŸ¤©,17-Jun-24,spkincident@gmail.com
117139,mobile accessories,Best in price and segment. Will not let you down,6-May-24,spkincident@gmail.com
121217,smartTv,EXCELLENT PRODUCT WITH PROMPT DELIVERY AND INSTALLATION AND NICE BEHAVIOUR OF INSTALLATION STAFF,28-Apr-24,spkincident@gmail.com
121192,mobile accessories,During call the volume is very slow and other person can't hear my voice. Please replace the product,25-May-24,spkincident@gmail.com
163347,smartTv,Very good product,9-Feb-25,spkincident@gmail.com
115617,mobile,Battery is life,30-Sep-24,spkincident@gmail.com
165897,smartTv,"Works good, expected a bit more bass, but overall liked the product.",22-May-25,spkincident@gmail.com
131671,books,Great Book. Motivative,21-Jan-25,spkincident@gmail.com
132451,smartTv,"Great service by Amazon...Product arrived 2 days early...Appreciated! JBL Go.. Since 4 days using this, so far satisfied with the product.. good sound, looks and super portability! amazing loudness from this tiny box.. Only issue is Bluetooth range which suppose to 10m as per product description but it seems lesser than that! Rest everything is very good!",20-Jul-24,spkincident@gmail.com
150077,mobile accessories,Perfect according to my requirement,10-Jan-25,spkincident@gmail.com
112385,mobile,"Amazing phone, any android user can easily move to iPhones, features are not so different from Android. One will love the fluency and speed.",11-Feb-25,spkincident@gmail.com
131109,mobile accessories,Good value of money,30-Jun-24,spkincident@gmail.com
163575,refrigerator,Very good product. It is a month. No problem so far. Person came for installation was rude.,18-Oct-24,spkincident@gmail.com
140452,mobile accessories,"Its an awesome product in this price range and it beats its competitors in this price range by a huge margin in terms of the following things:- 1. Awesome display 2. Smooth touch 3. Super fast fingerprint sensor 4. Super fast face unlock with different angle and low light 5. Long lasting battery for the 1.5day heavy usage 6. Great cameras both front and back with all the features like slowmotion, steady mode, lowlightpics, ultra wide angles both in front and back, pro feature , livefocus etc. 7. Gaming supercool and easy and all in th HDR mode. 8. Classy and outstanding look.",27-Jul-24,spkincident@gmail.com
165687,refrigerator,"Wonderful camera, must buy",17-Jun-24,spkincident@gmail.com
158857,mobile,The talk volume on phone calls is extremely low. Have installed Volume Booster App which is a marginal improvement The Battery drains very fast. The Dual Band 5 GHz Wifi is good and bought this phone because current Moto G4 Play doesn't support Dual Band Wifi.,3-Oct-24,spkincident@gmail.com
137564,mobile accessories,If you are a teenager and buying a phone for the first time.... Justbuy it,27-Jun-24,spkincident@gmail.com
170077,mobile accessories,the phone I got for my dad in exchange of redmi 3s so far in one day it's nice initially more after he uses it but yes the charging cable is shorter,16-Feb-25,spkincident@gmail.com
117521,mobile,"Best phone for this price range 1. Battery life its a real moster with 15w fast charger 2. Processor good one for playing high intensity games like pubg, call of dudy and game booster also available it helps play games smothly 3.camera quality 48 8 5 mega pixel with perfect lenses and 16 mp front camera also too good slow mo videos are ultimate with super slow mo option 4.finger print and face detection sensor also very good and faster 5. Design too slim look like a premium one 6. Display ultimate one which i like most in this mobile. Finally dont hesitate to buy this mobile. Its the best mobile for this price range",20-Apr-24,spkincident@gmail.com
152962,books,Really good product in nice condition. Getting it from the author itself is the best part. its very useful for preparing civil services,23-Jan-25,spkincident@gmail.com
153855,mobile,Satisfied overall considering the price,28-Apr-24,spkincident@gmail.com
162936,refrigerator,Very good ..bought for 11000/- during offer,28-Nov-24,spkincident@gmail.com
162725,smartTv,Very g,1-Apr-25,spkincident@gmail.com
170009,smartTv,superb phone very fast,16-May-24,spkincident@gmail.com
143231,mobile accessories,Must have for devices with Type C USB. Got it for just 299 in a Lightening Deal which was a steal for my Pixel.,26-Feb-25,spkincident@gmail.com
157547,refrigerator,The door is very tight.The space is not rationally partitioned. I would like to return and replace it by a bigger one. Can you arrange it?,10-Apr-24,spkincident@gmail.com
118343,mobile accessories,"Bought for my father, satisfying performance. Speed of video streaming is good",15-Dec-24,spkincident@gmail.com
151615,mobile,Price is quite good and so is the quality. Blue was good color for me to have. Go for it,1-Sep-24,spkincident@gmail.com
156248,smartTv,"Superb phone. Excellent. Battery life also improved lot compared to 6s. Best in class design, speed , camera. Nothing much needed to be said. Go for it. Go for 6s if u dnt need following- Water resistant phn Stereo speakers Black colour Elz 6s n 7 almost everything is same. Just go iphone7plus",3-Jun-24,spkincident@gmail.com
131006,mobile,Good system good hopefully we enjoy,5-Nov-24,spkincident@gmail.com
116439,mobile,Best,16-Jun-24,spkincident@gmail.com
137889,refrigerator,In this item 55-250 lance is duplicate Clearity is very bad,7-Aug-24,spkincident@gmail.com
157221,smartTv,"The best product.it has all needed features ssd ,graphics card,good display, RGB ,better processor than Intel i5 ,and an average battery life,good laptop for students and gamers",24-Sep-24,spkincident@gmail.com
155487,mobile,Super,5-Dec-24,spkincident@gmail.com
122262,mobile accessories,Excellent Product from Redmi. I gave 4 star for sound as I identified echo issue during video calls. I understand Redmi has rectified this issue with MIUI 10,25-Mar-24,spkincident@gmail.com
128018,mobile,Good but not up to the mark. It does not have unlimited watch faces as mi band 4. It does have any screen lock as MI band 4.According to me if you just want stylish band then go for honor band 5 and If you want a good featured band as for accuracy then go for MI band 4.It Have 14days battery life but MI band have 20 Days battery life......,27-Apr-25,spkincident@gmail.com
156792,mobile,That's too good,27-Feb-25,spkincident@gmail.com
127228,mobile,Good,23-Feb-25,spkincident@gmail.com
115687,mobile,Battery is wirst,28-May-25,spkincident@gmail.com
116940,mobile,Best deal,7-Apr-24,spkincident@gmail.com
136580,refrigerator,I purchased this from Paytm Mall at a price of â‚¹23K after all discounts during Diwali. A good led tv,3-Aug-24,spkincident@gmail.com
164544,refrigerator,Very quiet and less noise. not much difference in electricity bill after purchasing it so it is definitely energy efficient.,27-Aug-24,spkincident@gmail.com
150964,smartTv,"Picture quality , sound quality awesome , but led packing is not good",12-Oct-24,spkincident@gmail.com
148318,mobile accessories,Ok,31-May-25,spkincident@gmail.com
154537,mobile,So far itâ€™s good.,24-Jul-24,spkincident@gmail.com
142808,smartTv,Mi tv is awesome. Good product at this price. I reviewed after ten days of use.,7-May-24,spkincident@gmail.com
149764,mobile accessories,Overall phone is good. But the rear camera is not that much good. All the other aspects are good.,15-Feb-25,spkincident@gmail.com
148000,smartTv,Now it's working good,3-Jan-25,spkincident@gmail.com
128107,mobile,"Good camera, battery life is best, so this mobile fulfil my expectation.",16-Jun-24,spkincident@gmail.com
133894,refrigerator,I am using past 6 months and till now I am very much satisfied from this product using day light photography but I do not know what settings are required to capture night light photo.. using default auto setting. So it's drawback or my lack of knowledge. If I get setting details from product seller then fine picture quality at night then I will revise my rating.,21-Feb-25,spkincident@gmail.com
143904,mobile,Nice,8-Apr-25,spkincident@gmail.com
143215,books,Must buy to improve GK,25-Apr-25,spkincident@gmail.com
154021,mobile accessories,See star rating,8-Sep-24,spkincident@gmail.com
121683,mobile,"Everything is good about the power bank, But the cable they provide to charge you devices, it can be loose after 30 days..my 2 friend are having this issue. And there is no flash light",13-Feb-25,spkincident@gmail.com
112463,mobile,Amazing product and fast delivery,6-Sep-24,spkincident@gmail.com
138491,mobile accessories,"It is a very basic but a good phone. Some important features thai I find missing as under: 1. No dedicated button or gesture for taking screen shots., 2. No finger print security, Rest is all similar to Android phones already available in same pears.",17-Mar-25,spkincident@gmail.com
165694,refrigerator,Wonderful gadget within low budget.,3-Sep-24,spkincident@gmail.com
127050,mobile,Good,7-Sep-24,spkincident@gmail.com
164845,mobile,Voice very good,18-Aug-24,spkincident@gmail.com
123984,mobile,"Fingerprint reader is very fast and smooth, this camera quality ka kya khana kya clear picture aati bole to akdum must naturally photo and battery is long life. His touch is very clear and soft and soft touch ki vajah se mai Samsung company ke mobile use kar raha hu. His display is very nice . His weight is very less. His Sound quality is great.",26-Mar-25,spkincident@gmail.com
115117,smartTv,Bad everything,30-May-25,spkincident@gmail.com
161710,mobile,Vaise toh sab sahi hai but sala amazon sahi nahi hai sale me pata hi nahi chalta ki invoive kaha se nikale khatam hai sala sabse kb shoping karta hu me iise vo bhi tb ki jyada hi emergency ho me month me 7 ya 8 bar flipkart aur sneapdeal etc. Se shoping karta hu par isse nahi ek bar toh mene earphone mangvai thi but 25 din ho gay aai hi nahi customer care phine karo toh bolte hai ki aaj aa jay gi shyam tk phir call karo toh ki aap ne jise pehle baat ki thi us ne glt jankari di hai aap ko aur mene pucha ki kis location pr hai couriour bolte hai ki aap k hi pass jo hamara office hai vahi hai mene kaha me utha lunga bolte hai ki hm location nahi bata sakte aap ko in ki toh sale amazon vale c hai sale,11-Mar-24,spkincident@gmail.com
164098,mobile,Very nice camera quality Auto Light intensity adjustment feature is very nice,16-Mar-24,spkincident@gmail.com
152548,smartTv,Purchased it in april...after using 6 months i m very happy with this purchase...its an amazing product...value for money..loved it..thank you JBL and amazon..â¤,29-Aug-24,spkincident@gmail.com
116714,mobile accessories,Best battery life i have ever experience in terms of a phone plus amazingly awesome 48 megapixel camera and is picture clear and adding to its beauty is the smooth fingerprint in the back .Best phone in budget at present by samsung.,23-May-25,spkincident@gmail.com
125086,mobile,Good,26-Dec-24,spkincident@gmail.com
116621,smartTv,Best Phone At This Price Range i got this for 3999. thanks amazon for this kind of amazing service,9-Jul-24,spkincident@gmail.com
121717,mobile,"Everything is good except battery, Fast changing is missing.",2-May-25,spkincident@gmail.com
157056,mobile,The battery life is around 24 hours on heavy usage.. The camera produces excellent results..Depth and Bokeh effect are as they should be and not overdone. Night mode is pretty good. And Video recording was great..with stability . The super AMOLED display is extremely vibrant and produces a kind of depth effect which I didn't find in other phones..the display is one of this phone's best features.. On the negative side..I found that the phone lags a little.. The charging time is 2 and a half hours. There is no notification light..but for me personally I would prefer a phone without a notification light Overall..i found that the phone was pretty good.,1-May-24,spkincident@gmail.com
163183,mobile,Very good packing and very fast,7-Apr-25,spkincident@gmail.com
136344,mobile,"I moved from a 6s to the Xs, the speed and feel of the phone is brilliant. For everyone who thinks itâ€™s overpriced, yes we pay for a brand and itâ€™s a choice we make.",11-Apr-25,spkincident@gmail.com
166636,mobile accessories,Worthy,4-Sep-24,spkincident@gmail.com
137932,smartTv,In this range it is a good led. But multip sereen not connecting by other phone only connected with MI phones,14-Jun-24,spkincident@gmail.com
139187,mobile,"It's a amazing powerbank, it is thin+light in weight and it had a metal body which make this powerbank different from another due to these first thing is that it's can't broke or damage easily and second thing is that it's feel cool when I hold it in my handðŸ˜€, But I don't liked quality of data cable given with powerbank by Mi.",6-Jan-25,spkincident@gmail.com
170155,smartTv,this good mobile http://amzn.to/2jSHM6q use this link when u r buying u get 7% discount,2-Oct-24,spkincident@gmail.com
144821,mobile,Nice but redmi bettery is not so good.,22-Mar-24,spkincident@gmail.com
133529,mobile accessories,"I Just Love The HONOR 10 Lite. It's Just Not Light By Weight But Also The Way It Works. It Is Fast And Easy To Use Without Any Complexities. Plus It's Compact Shape Is Easy To Hold In The Hands. I Also Love It's Various Features Such As It's AI Camera Which Can Instantly Beautify Even An Otherwise Dull Picture. And The Honor Health Feature Is Great Too As It Counts The Number Of Steps I Am Taking Throughout The Day, And Motivates Me To Walk More. And, It's Battery Lasts Me For 8 Hours, Even IF I Am Constantly On The Phone, Otherwise It Lasts For A Day Or Two. In, All It's A Complete Or All-In-One Solution For All Your Gadget Needs. ðŸ˜ŠðŸ˜Š",12-Sep-24,spkincident@gmail.com
149064,mobile accessories,Only problem is 3rd class quality or format of bill/invoicereceived.not visible..paper was cut frm half side..rest phone is awesome.,31-Jul-24,spkincident@gmail.com
133525,mobile,"I Have Honor 9N (Blue, 4GB RAM, 64GB) BETTER MOBILE BUT NOT GOOD",14-Feb-25,spkincident@gmail.com
164737,mobile accessories,Very very worst product..,15-Apr-25,spkincident@gmail.com
114333,mobile,Awesome phone in small budget,19-Aug-24,spkincident@gmail.com
154885,smartTv,Sound is very less,16-Jun-24,spkincident@gmail.com
130293,smartTv,Good product in this budget.,4-Mar-25,spkincident@gmail.com
167465,mobile,best one,1-Jun-24,spkincident@gmail.com
143611,mobile,Na,7-Dec-24,spkincident@gmail.com
142090,smartTv,Loss,29-Oct-24,spkincident@gmail.com
160611,mobile accessories,This product is soo good .. when i was buying this product .. i have many thoughts positive as well negative . but this product is soo good .. its crossover all my and its stand up all my hope .. its fingerprint reader .. and the battery backup is soo excellent in work .. i really like this product by my side,7-Dec-24,spkincident@gmail.com
127543,smartTv,Good Quality,8-Oct-24,spkincident@gmail.com
162887,mobile accessories,Very good,18-Jun-24,spkincident@gmail.com
149365,mobile accessories,"Over all phone quality is good, except camera quality. worth of prize.",13-Jan-25,spkincident@gmail.com
128891,smartTv,"Good packing. But price reduced by rs200 after I purchased, on same day.Avery big thanks to seller as the difference of amount 200 rupees credited to my account as amazin pay balance. Few days later. Very honest. Good product by Amazon. Easy to setup.",21-Mar-25,spkincident@gmail.com
111785,mobile,All is welllllll,10-Apr-24,spkincident@gmail.com
137548,mobile,If u think it has 48mp camera... It doesn't worth fr camera... And i dont feel the battery is good..it takes more time to charge bt the charge decreases fastly....back cam is slightly good.. front camera is a drawback... It is bot too good when comparednto other flagship mobiles... It is a budget flagship phone... U can buy it... Its worth for 17k... The capability of battery is one full day... Wr can't take it to the other day without charging... Ultra wide anglenis better... This phone is worthy for 14 and 17k,26-Mar-25,spkincident@gmail.com
112169,mobile accessories,"Amazing battery life, brilliant display, average low/artificial light camera. Placement of finger print sensor little bit annoying, face recognition avg not as fast as one plus, this should have placed bit lower but ok. Overall I'm satisfied with the device as I am not a gamer those who loves high end games can look for other device.",14-Nov-24,spkincident@gmail.com
163911,mobile,Very much nice,3-Mar-25,spkincident@gmail.com
149701,mobile,"Overall mi a2 is a best phone under 20k bcs it's camera is outstanding and good processor and buil quality,low battery backup is one and only problem but this is not a problem bcs if we purchase higher mah battery,the performance is get still 2 or 3 mounth maximum so battery life is deppend upon our caring of phone and 128 gb variant is solved the problem of sd card",24-Sep-24,spkincident@gmail.com
